# Relative Spectral Response per erg (Equal-Energy); Jarrett et al. 2011
#  W3     RSR     uncertainty (parts per thousand)
233300  0.15727E-04   560
233400  0.16948E-04   679
233500  0.17071E-04   682
233600  0.17182E-04   684
233700  0.17309E-04   685
233800  0.17393E-04   685
233900  0.12863E-04   566
234000  0.19566E-04   566
234100  0.22750E-04   566
234200  0.24406E-04   567
234300  0.24467E-04   567
234400  0.24130E-04   567
234500  0.24963E-04   567
234600  0.24294E-04   568
234700  0.13850E-04   568
234800  0.18519E-04   691
234900  0.18654E-04   692
235000  0.18763E-04   693
235100  0.18891E-04   693
235200  0.19023E-04   694
235300  0.19171E-04   694
235400  0.19318E-04   695
235500  0.19470E-04   695
235600  0.19595E-04   696
235700  0.19731E-04   697
235800  0.19879E-04   697
235900  0.20062E-04   697
236000  0.20242E-04   697
236100  0.20421E-04   697
236200  0.20601E-04   697
236300  0.20754E-04   697
236400  0.20946E-04   697
236500  0.21118E-04   697
236600  0.21306E-04   697
236700  0.21475E-04   698
236800  0.21679E-04   698
236900  0.26205E-04   572
237000  0.35352E-04   572
237100  0.41500E-04   572
237200  0.46595E-04   572
237300  0.50834E-04   573
237400  0.53670E-04   573
237500  0.53928E-04   572
237600  0.48708E-04   572
237700  0.32435E-04   572
237800  0.23736E-04   698
237900  0.23981E-04   698
238000  0.24254E-04   699
238100  0.24523E-04   700
238200  0.24812E-04   700
238300  0.25120E-04   700
238400  0.43415E-04   574
238500  0.56864E-04   574
238600  0.63410E-04   575
238700  0.66070E-04   575
238800  0.66058E-04   575
238900  0.64394E-04   575
239000  0.63162E-04   576
239100  0.61850E-04   576
239200  0.57858E-04   576
239300  0.50120E-04   576
239400  0.37314E-04   577
239500  0.28851E-04   707
239600  0.29183E-04   707
239700  0.29511E-04   708
239800  0.29839E-04   708
239900  0.30187E-04   709
240000  0.16601E-04   578
240100  0.51118E-04   579
240200  0.66169E-04   578
240300  0.75811E-04   579
240400  0.78336E-04   578
240500  0.75676E-04   578
240600  0.72895E-04   578
240700  0.71181E-04   578
240800  0.69268E-04   578
240900  0.67075E-04   578
241000  0.65635E-04   578
241100  0.65424E-04   578
241200  0.64935E-04   578
241300  0.64445E-04   578
241400  0.63836E-04   577
241500  0.64101E-04   577
241600  0.65162E-04   577
241700  0.67417E-04   577
241800  0.70073E-04   577
241900  0.72572E-04   577
242000  0.73000E-04   577
242100  0.70678E-04   577
242200  0.63489E-04   577
242300  0.46081E-04   577
242400  0.38684E-04   707
242500  0.39263E-04   708
242600  0.39706E-04   709
242700  0.40282E-04   711
242800  0.40699E-04   712
242900  0.41315E-04   713
243000  0.41892E-04   714
243100  0.61323E-04   582
243200  0.74964E-04   582
243300  0.79962E-04   583
243400  0.80236E-04   583
243500  0.78545E-04   584
243600  0.75769E-04   585
243700  0.72068E-04   585
243800  0.69007E-04   586
243900  0.68272E-04   587
244000  0.69867E-04   587
244100  0.72187E-04   588
244200  0.73985E-04   588
244300  0.74941E-04   589
244400  0.76420E-04   589
244500  0.81081E-04   590
244600  0.88002E-04   591
244700  0.94525E-04   592
244800  0.10021E-03   593
244900  0.10601E-03   594
245000  0.11130E-03   595
245100  0.11304E-03   595
245200  0.10994E-03   597
245300  0.10413E-03   597
245400  0.98553E-04   598
245500  0.92934E-04   599
245600  0.85854E-04   600
245700  0.76786E-04   601
245800  0.66011E-04   602
245900  0.49195E-04   603
246000  0.67118E-04   757
246100  0.68645E-04   759
246200  0.69970E-04   760
246300  0.71499E-04   762
246400  0.34287E-04   607
246500  0.85682E-04   608
246600  0.11349E-03   608
246700  0.13275E-03   609
246800  0.14499E-03   610
246900  0.15026E-03   611
247000  0.14999E-03   612
247100  0.14432E-03   614
247200  0.13461E-03   617
247300  0.12098E-03   617
247400  0.10689E-03   620
247500  0.94750E-04   621
247600  0.87409E-04   623
247700  0.83448E-04   624
247800  0.80748E-04   626
247900  0.75025E-04   627
248000  0.67909E-04   629
248100  0.69243E-04   630
248200  0.81818E-04   631
248300  0.95220E-04   632
248400  0.10720E-03   634
248500  0.12017E-03   635
248600  0.13561E-03   636
248700  0.14374E-03   637
248800  0.13773E-03   639
248900  0.11738E-03   639
249000  0.88109E-04   641
249100  0.14811E-04   642
249200  0.19179E-03   839
249300  0.20139E-03   843
249400  0.21338E-03   847
249500  0.22669E-03   852
249600  0.24178E-03   857
249700  0.25553E-03   860
249800  0.27114E-03   865
249900  0.28845E-03   869
250000  0.30626E-03   872
250100  0.32932E-03   877
250200  0.35096E-03   880
250300  0.37468E-03   883
250400  0.40047E-03   887
250500  0.43144E-03   891
250600  0.45513E-03   892
250700  0.48710E-03   895
250800  0.51951E-03   899
250900  0.55648E-03   902
251000  0.59183E-03   904
251100  0.63341E-03   907
251200  0.11151E-03   672
251300  0.15095E-03   674
251400  0.17009E-03   674
251500  0.17749E-03   675
251600  0.17516E-03   676
251700  0.17568E-03   677
251800  0.20598E-03   678
251900  0.26873E-03   678
252000  0.33950E-03   678
252100  0.40784E-03   679
252200  0.47673E-03   679
252300  0.54837E-03   680
252400  0.60926E-03   680
252500  0.64776E-03   680
252600  0.66507E-03   681
252700  0.67074E-03   681
252800  0.67641E-03   682
252900  0.68376E-03   682
253000  0.69195E-03   682
253100  0.69430E-03   683
253200  0.67582E-03   683
253300  0.63896E-03   684
253400  0.59791E-03   684
253500  0.55348E-03   684
253600  0.49315E-03   685
253700  0.42275E-03   685
253800  0.39793E-03   685
253900  0.45904E-03   686
254000  0.54245E-03   686
254100  0.60374E-03   686
254200  0.64500E-03   686
254300  0.68001E-03   686
254400  0.71714E-03   686
254500  0.75891E-03   686
254600  0.80280E-03   686
254700  0.84254E-03   686
254800  0.87476E-03   686
254900  0.90028E-03   686
255000  0.92289E-03   686
255100  0.94593E-03   686
255200  0.96101E-03   686
255300  0.97652E-03   686
255400  0.98994E-03   686
255500  0.99832E-03   686
255600  0.10059E-02   686
255700  0.10042E-02   686
255800  0.99823E-03   686
255900  0.98640E-03   686
256000  0.96993E-03   686
256100  0.95428E-03   686
256200  0.94073E-03   686
256300  0.92886E-03   686
256400  0.91740E-03   686
256500  0.90594E-03   686
256600  0.89615E-03   686
256700  0.88551E-03   686
256800  0.88078E-03   686
256900  0.87478E-03   686
257000  0.86284E-03   686
257100  0.83736E-03   686
257200  0.80465E-03   686
257300  0.77234E-03   686
257400  0.73958E-03   686
257500  0.70553E-03   686
257600  0.66890E-03   686
257700  0.64752E-03   686
257800  0.65116E-03   686
257900  0.66501E-03   686
258000  0.67546E-03   686
258100  0.68125E-03   686
258200  0.68959E-03   686
258300  0.69751E-03   686
258400  0.70161E-03   686
258500  0.69848E-03   686
258600  0.69151E-03   686
258700  0.68666E-03   686
258800  0.68309E-03   686
258900  0.67782E-03   686
259000  0.67381E-03   686
259100  0.66597E-03   686
259200  0.65385E-03   686
259300  0.64001E-03   686
259400  0.62702E-03   687
259500  0.61273E-03   686
259600  0.60057E-03   686
259700  0.59182E-03   686
259800  0.58520E-03   686
259900  0.58329E-03   686
260000  0.58180E-03   686
260100  0.57860E-03   686
260200  0.57754E-03   687
260300  0.57947E-03   686
260400  0.58313E-03   686
260500  0.59021E-03   686
260600  0.59859E-03   686
260700  0.60998E-03   686
260800  0.62653E-03   686
260900  0.63880E-03   686
261000  0.64421E-03   686
261100  0.63757E-03   686
261200  0.62276E-03   686
261300  0.60407E-03   686
261400  0.58106E-03   686
261500  0.55674E-03   686
261600  0.53154E-03   686
261700  0.50675E-03   686
261800  0.48453E-03   686
261900  0.46531E-03   686
262000  0.44650E-03   686
262100  0.42777E-03   687
262200  0.40125E-03   687
262300  0.36932E-03   686
262400  0.34781E-03   686
262500  0.35317E-03   687
262600  0.37942E-03   686
262700  0.40695E-03   686
262800  0.42710E-03   686
262900  0.44717E-03   686
263000  0.46899E-03   687
263100  0.48780E-03   686
263200  0.49665E-03   686
263300  0.49641E-03   686
263400  0.49616E-03   686
263500  0.49592E-03   686
263600  0.49784E-03   687
263700  0.49977E-03   686
263800  0.49778E-03   686
263900  0.50362E-03   686
264000  0.51033E-03   686
264100  0.52096E-03   687
264200  0.52769E-03   686
264300  0.53398E-03   686
264400  0.53984E-03   687
264500  0.53743E-03   686
264600  0.52718E-03   687
264700  0.50515E-03   686
264800  0.47264E-03   686
264900  0.43343E-03   687
265000  0.39336E-03   687
265100  0.34877E-03   686
265200  0.29729E-03   686
265300  0.23594E-03   687
265400  0.15588E-03   686
265500  0.62559E-03   944
265600  0.62976E-03   944
265700  0.63612E-03   944
265800  0.64336E-03   944
265900  0.65061E-03   944
266000  0.65392E-03   944
266100  0.65767E-03   944
266200  0.66493E-03   944
266300  0.67132E-03   944
266400  0.67508E-03   944
266500  0.68235E-03   944
266600  0.13740E-03   686
266700  0.17394E-03   687
266800  0.18912E-03   687
266900  0.19789E-03   686
267000  0.20610E-03   687
267100  0.21841E-03   687
267200  0.23235E-03   686
267300  0.23683E-03   687
267400  0.22156E-03   686
267500  0.18565E-03   686
267600  0.13593E-03   687
267700  0.65281E-04   686
267800  0.66231E-03   944
267900  0.65947E-03   944
268000  0.66016E-03   944
268100  0.65732E-03   944
268200  0.65447E-03   944
268300  0.64897E-03   944
268400  0.63949E-03   944
268500  0.63310E-03   944
268600  0.62360E-03   944
268700  0.61720E-03   944
268800  0.60858E-03   944
268900  0.92405E-04   687
269000  0.13890E-03   687
269100  0.17188E-03   687
269200  0.19610E-03   687
269300  0.21564E-03   686
269400  0.23421E-03   686
269500  0.25250E-03   686
269600  0.27150E-03   686
269700  0.29096E-03   687
269800  0.30942E-03   686
269900  0.32664E-03   686
270000  0.33948E-03   686
270100  0.34223E-03   686
270200  0.34311E-03   686
270300  0.33928E-03   687
270400  0.33237E-03   686
270500  0.32398E-03   687
270600  0.31466E-03   686
270700  0.30564E-03   686
270800  0.29688E-03   686
270900  0.28789E-03   687
271000  0.27858E-03   686
271100  0.26953E-03   686
271200  0.26021E-03   686
271300  0.25105E-03   686
271400  0.24217E-03   686
271500  0.23309E-03   687
271600  0.22401E-03   687
271700  0.21483E-03   687
271800  0.19723E-03   687
271900  0.17631E-03   686
272000  0.15752E-03   687
272100  0.14068E-03   687
272200  0.12500E-03   687
272300  0.11093E-03   687
272400  0.98990E-04   687
272500  0.89424E-04   686
272600  0.81468E-04   686
272700  0.74538E-04   687
272800  0.67917E-04   686
272900  0.61696E-04   686
273000  0.55785E-04   687
273100  0.50454E-04   687
273200  0.45794E-04   687
273300  0.41401E-04   686
273400  0.37328E-04   687
273500  0.33708E-04   687
273600  0.30152E-04   687
273700  0.26810E-04   686
273800  0.23813E-04   686
273900  0.21138E-04   687
274000  0.18800E-04   687
274100  0.16835E-04   686
274200  0.15039E-04   687
274300  0.13432E-04   687
274400  0.11982E-04   686
274500  0.10640E-04   686
274600  0.94183E-05   687
274700  0.83362E-05   686
274800  0.73121E-05   687
274900  0.64094E-05   687
275000  0.55967E-05   686
275100  0.48785E-05   686
275200  0.42590E-05   686
275300  0.37262E-05   686
275400  0.35107E-05   686
275500  0.34072E-05   686
275600  0.33023E-05   687
275700  0.32249E-05   687
275800  0.31530E-05   686
275900  0.30715E-05   687
276000  0.30067E-05   686
276100  0.29114E-05   687
276200  0.28206E-05   687
276300  0.27315E-05   687
276400  0.26365E-05   687
276500  0.25295E-05   687
276600  0.24302E-05   686
276700  0.23368E-05   687
276800  0.22488E-05   686
276900  0.21611E-05   686
277000  0.20689E-05   687
277100  0.19848E-05   687
277200  0.19859E-05   686
277300  0.21081E-05   687
277400  0.22390E-05   687
277500  0.23810E-05   687
277600  0.25209E-05   687
277700  0.26809E-05   687
277800  0.28470E-05   687
277900  0.30210E-05   687
278000  0.32102E-05   687
278100  0.34174E-05   686
278200  0.36165E-05   687
278300  0.38414E-05   687
278400  0.40899E-05   687
278500  0.43422E-05   686
278600  0.46149E-05   687
278700  0.49332E-05   687
278800  0.52701E-05   687
278900  0.56669E-05   686
279000  0.60273E-05   687
279100  0.64798E-05   687
279200  0.69694E-05   687
279300  0.74916E-05   687
279400  0.80095E-05   687
279500  0.85785E-05   686
279600  0.91570E-05   686
279700  0.97452E-05   687
279800  0.10449E-04   686
279900  0.11153E-04   687
280000  0.11817E-04   687
280500  0.12965E-04   703
281000  0.16828E-04   703
281500  0.19801E-04   703
282000  0.23305E-04   703
282500  0.27468E-04   703
283000  0.30405E-04   703
283500  0.31234E-04   703
284000  0.31902E-04   703
284500  0.36544E-04   703
285000  0.39485E-04   703
285500  0.40560E-04   703
